Inv. Nr.,Pavadinimas,Kiekis,Plotas,Verte,Likut. Verte,Likv.verte,Turto grupe,Atsakingas,Skyrius,Ekspl. Vieta,Metodas,Norma,Men.suma,Pirkimo data,Ekspl. Pradzia,Devesis iki,Valdymo teise,Nuosavybe,Statistika,Isigijimo budas,Pask.oper.data
103905,"S.Ðalkauskio gimnazijos  pastatas , S.Ðalkauskio g.3.","1,000",,289592.36,289.592.36,0,Nebaigta statyba ,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,9/25/2014,,,Laikomas perdavimui,,Nebaigta statyba, Pirkimas,10/1/2015
103906,"Formavimo-pertvarkymo projektai:Ðiauliai, Prisikëlimo aikðtë","1,000",,651.82,190.1,0,Kitas nematerialusis turtas,Daiva Jasnauskienë,Architektûros ir urbanistikos skyrius,,Tiesinis metais,"2,00",27.16,10/9/2014,10/9/2014,10/31/2016,Nuosavas,,Kitas nematerialusis turtas, Pirkimas,3/31/2016
103907,"Formavimo-pertvarkymo projektai:Ðiauliai,Lyduvënø gatvë","1,000",,651.82,190.1,0,Kitas nematerialusis turtas,Daiva Jasnauskienë,Architektûros ir urbanistikos skyrius,,Tiesinis metais,"2,00",27.16,10/9/2014,10/9/2014,10/31/2016,Nuosavas,,Kitas nematerialusis turtas, Pirkimas,3/31/2016
103912,Lova-spinta keturvietë,"1,000",,376.22,376.22,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,9/18/2014,,,Laikomas perdavimui,,Baldai ir biuro áranga, Pirkimas,4/6/2016
103913,Lova-spinta keturvietë,"1,000",,376.21,376.21,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,9/18/2014,,,Laikomas perdavimui,,Baldai ir biuro áranga, Pirkimas,4/6/2016
103914,Lova-spinta keturvietë,"1,000",,376.21,376.21,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,9/18/2014,,,Laikomas perdavimui,,Baldai ir biuro áranga, Pirkimas,4/6/2016
103915,Lova-spinta keturvietë,"1,000",,376.22,376.22,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,9/18/2014,,,Laikomas perdavimui,,Baldai ir biuro áranga, Pirkimas,4/6/2016
103916,Lova-spinta keturvietë,"1,000",,376.22,376.22,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,9/18/2014,,,Laikomas perdavimui,,Baldai ir biuro áranga, Pirkimas,4/6/2016
103929,"Kadastr.matavimø bylø sudarymas:Ðiauliai,Tiesioji g.27","1,000",,227.79,66.46,0,Kitas nematerialusis turtas,Kristina Vaièekauskienë,Architektûros ir urbanistikos skyrius,,Tiesinis metais,"2,00",9.49,10/24/2014,10/24/2014,10/31/2016,Nuosavas,,Kitas nematerialusis turtas, Pirkimas,3/31/2016
103930,"Popieþiaus Jono Pauliaus II atminimo akmuo, Vilniaus g. 247","1,000",,4344.3,4.344.30,0,Kitos kilnojamosios kultûros vertybës,Architektûros ir urbanistikos skyriuis,MIESTO TURTAS,Turto valdymo skyrius,Be nusidëvëjimo,"0,00",0,10/27/2014,10/27/2014,11/1/2014,Nuosavas,,Kiti statiniai, Pirkimas,10/1/2015
103945,Minkðti baldai,"1,000",,893.62,893.62,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103946,Virtuvës komplektas su indø dþiovykle,"1,000",,397.16,397.16,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103947,Virtuvës komplektas su indø dþiovykle,"1,000",,397.16,397.16,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103948,Virtuvës komplektas su indø dþiovykle,"1,000",,397.16,397.16,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103949,Virtuvës komplektas su indø dþiovykle,"1,000",,397.16,397.16,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103950,Virtuvës komplektas su indø dþiovykle,"1,000",,397.16,397.16,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103951,Virtuvës komplektas su indø dþiovykle,"1,000",,397.16,397.16,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103952,Lovos komplektas,"1,000",,357.45,357.45,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103953,Lovos komplektas,"1,000",,357.45,357.45,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103954,Lovos komplektas,"1,000",,357.45,357.45,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103955,Lovos komplektas,"1,000",,357.45,357.45,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103956,Lovos komplektas,"1,000",,357.45,357.45,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103957,Lovos komplektas,"1,000",,357.45,357.45,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103958,Lovos komplektas,"1,000",,357.45,357.45,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103959,Persirengimo spintelë,"1,000",,446.81,446.81,0,Baldai,Nenurodytas Nenurodytas,Administracija,328 kab.,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103960,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103961,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103962,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103963,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103964,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103965,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103966,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103967,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103968,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103969,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103970,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103971,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103972,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103973,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103974,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103975,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103976,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103977,Persirengimo spintelë( 5 vietos),"1,000",,372.34,372.34,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103978,Persirengimo spintelë( 5 vietos),"1,000",,372.42,372.42,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103979,Vaikiðka sekcija,"1,000",,481.24,481.24,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103980,Vaikiðka sekcija,"1,000",,481.24,481.24,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103981,Vaikiðka sekcija,"1,000",,481.24,481.24,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103982,Vaikiðka sekcija,"1,000",,481.24,481.24,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103983,Vaikiðka sekcija,"1,000",,481.24,481.24,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103984,Vaikiðka sekcija,"1,000",,481.22,481.22,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103985,Nerûdijanèio plieno stalas,"1,000",,350.44,350.44,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103986,Nerûdijanèio plieno stalas,"1,000",,350.44,350.44,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103987,Nerûdijanèio plieno stalas,"1,000",,350.44,350.44,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103988,Spinta sceniniams rûbams,"1,000",,297.87,297.87,0,Baldai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/8/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103989,"VÐÁ Ðiauliø reabilitacijos centro pastato , Pramonës g.15A, Ðiauliai","1,000",,521.32,521.32,0.29,Negyvenamieji pastatai,Statybos skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/21/2014,,,Laikomas perdavimui,,Nebaigta statyba, Pirkimas,12/1/2015
103990,"Kadastriniø matavimø bylø sudarymas:Ðiauliai, Lyduvënø gatvës skveras","1,000",,227.79,66.46,0,Kitas nematerialusis turtas,Kristina Vaièekauskienë,Architektûros ir urbanistikos skyrius,,Tiesinis metais,"2,00",9.49,10/10/2014,10/10/2014,10/31/2016,Nuosavas,,Kitas nematerialusis turtas, Pirkimas,3/31/2016
103991,Estafeèiø rinkinys,"1,000",,381.26,381.26,0,Kitas ilgalaikis materialusis turtas,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/30/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103992,Minkðtø figûrø rinkinys SPORTAS,"1,000",,578.95,578.95,0,Kitas ilgalaikis materialusis turtas,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/30/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103993,Virvinës kopetëlës,"1,000",,376.22,376.22,0,Kitas ilgalaikis materialusis turtas,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/30/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103994,Kampinis kamuoliulø baseinas,"1,000",,972.54,972.54,0,Kitas ilgalaikis materialusis turtas,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/30/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103995,Kamuoliukø baseinas,"1,000",,477.87,477.87,0,Kitas ilgalaikis materialusis turtas,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/30/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103996,Veidrodis aktø salei,"1,000",,334.51,334.51,0,Kitas ilgalaikis materialusis turtas,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/30/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103997,Minkðtø formø komplektas,"1,000",,853.42,853.42,0,Kitas ilgalaikis materialusis turtas,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,9/30/2014,,,Laikomas perdavimui,,, Pirkimas,6/15/2015
103999,"VÐÁ Reabilitacijos centrasi (Pramonës g.15A,Ðiauliai)i","1,000",,144.81,144.81,0.29,Negyvenamieji pastatai,Nenurodytas Nenurodytas,Administracija,,Be nusidëvëjimo,"0,00",0,11/6/2014,,,Nuosavas,,Nebaigta statyba, Pirkimas,12/1/2015
104,"PÁ MKP ,,Free Pascal'' programavimo sistema","1,000",,4.92,0,0,"Programinë áranga, jos licencijos ir techninë dokumentacija",VðÁ Ðiauliø universiteto gimnazija,MIESTO TURTAS,,Tiesinis metais,"1,00",0,1/1/2006,1/1/2006,,Atiduotas panaudai,,Programinë áranga ir jos licencijos,Neatlygintinai,12/31/2014
1040,Aikðtelë Vytauto g. 80,"1,000",,2274.11,791.34,0,Maðinø stovëjimo aikðtelës,Turto valdymo skyrius,MIESTO TURTAS,,Tiesinis metais,"15,00",14.65,9/21/2005,9/21/2005,9/30/2020,Nuosavas,,Kiti keliai,Neatlygintinai,3/31/2016
104013,"Skulptûra ,, Auðra'', Auðros alëja","1,000",,86886.01,86.886.01,0,Kitos kilnojamosios kultûros vertybës,Architektûros ir urbanistikos skyriuis,MIESTO TURTAS,Turto valdymo skyrius,Be nusidëvëjimo,"0,00",0,10/20/2014,10/20/2014,11/1/2014,Nuosavas,,Kiti statiniai,Neatlygintinai,10/1/2015
104017,"Vaikø sporto aikðtelë l/d ""Dainelë"" teritorijoje Dainø g.28 ( B)","1,000",,7222.54,7.222.54,0.29,Kiti statiniai,Turto valdymo skyrius,MIESTO TURTAS,Bendruomenës,Be nusidëvëjimo,"0,00",0,10/22/2014,11/6/2014,12/1/2014,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,12/31/2014
104018,"Vaikø þaidimo karuselë, Geguþiø g.37 (B)","1,000",,1238.02,1.062.59,0,Kitas ilgalaikis materialusis turtas,Turto valdymo skyrius,MIESTO TURTAS,Bendruomenës,Tiesinis metais,"10,00",10.32,10/20/2014,10/20/2014,10/31/2024,Nuosavas,,Kitas ilgalaikis materialusis turtas, Pirkimas,3/31/2016
104019,"Vaikø þaidimo karuselë, Geguþiø g.13 (B)","1,000",,1238.02,1.062.59,0,Kitas ilgalaikis materialusis turtas,Turto valdymo skyrius,MIESTO TURTAS,Bendruomenës,Tiesinis metais,"10,00",10.32,10/20/2014,10/20/2014,10/31/2024,Nuosavas,,Kitas ilgalaikis materialusis turtas, Pirkimas,3/31/2016
104020,"Lauko treniruoklis, Geguþiø progimnazijos teritorijoje Dariaus ir Girëno g.22 (B)","1,000",,1601.77,1.374.82,0,Kitas ilgalaikis materialusis turtas,Turto valdymo skyrius,MIESTO TURTAS,Bendruomenës,Tiesinis metais,"10,00",13.35,10/20/2014,10/20/2014,10/31/2024,Nuosavas,,Kitas ilgalaikis materialusis turtas, Pirkimas,3/31/2016
104021,Multimedia projektorius Toshiba xd2000,"1,000",,464.78,0,0,Kompiuteriai ir jø áranga,VðÁ Ðiauliø universiteto gimnazija,MIESTO TURTAS,VðÁ Ðiauliø universiteto gimnazija,Tiesinis metais,"5,00",0,10/9/2014,10/9/2014,10/31/2019,Atiduotas panaudai,,Baldai ir biuro áranga,Neatlygintinai,12/31/2014
104024,"Lauko treniruokliai, Sevastopolio g. 3,5,7 daugiabuèiø namø kvartalo kieme (B)","1,000",,2665.21,2.309.85,0,Kitas ilgalaikis materialusis turtas,Turto valdymo skyrius,MIESTO TURTAS,Bendruomenës,Tiesinis metais,"10,00",22.21,11/3/2014,11/10/2014,11/30/2024,Nuosavas,,Kitas ilgalaikis materialusis turtas, Pirkimas,3/31/2016
104025,"Lauko treniruokliai, Krymo g. 2,4,6,8 daugiabuèiø namø kvartalo kieme (B)","1,000",,2665.21,2.309.85,0,Kitas ilgalaikis materialusis turtas,Turto valdymo skyrius,MIESTO TURTAS,Bendruomenës,Tiesinis metais,"10,00",22.21,11/3/2014,11/10/2014,11/30/2024,Nuosavas,,Kitas ilgalaikis materialusis turtas, Pirkimas,3/31/2016
104026,"Lauko treniruokliai, ""Ragainës "" progimnazijos kieme, Tilþës g. 85 (B)","1,000",,4943.45,4.284.25,0,Kitas ilgalaikis materialusis turtas,Turto valdymo skyrius,MIESTO TURTAS,Bendruomenës,Tiesinis metais,"10,00",41.2,11/3/2014,11/10/2014,11/30/2024,Nuosavas,,Kitas ilgalaikis materialusis turtas, Pirkimas,3/31/2016
104047,"Reklaminë ðvieèianti iðkaba, Tilþës g. 36 (B)","1,000",,289.62,251.06,0,Kitas ilgalaikis materialusis turtas,Turto valdymo skyrius,MIESTO TURTAS,Bendruomenës,Tiesinis metais,"10,00",2.41,11/13/2014,11/13/2014,11/30/2024,Nuosavas,,Kitas ilgalaikis materialusis turtas, Pirkimas,3/31/2016
104060,Elektrinis virimo katilas,"1,000",,2316.41,2.316.41,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104061,Kiauðiniø sterelizatorius,"1,000",,403.01,403.01,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104062,Planetarinis mikseris,"1,000",,721.91,721.91,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104063,Vaflinë,"1,000",,343.43,343.43,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104064,Stelaþas SSTEL-15/5/18,"1,000",,311.89,311.89,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104065,Stelaþas SSTEL-14/6/18,"1,000",,311.89,311.89,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104066,Ðaldytuvas,"1,000",,788.49,788.49,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104067,Ðaldytuvas,"1,000",,788.49,788.49,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104068,Darbo stalas su 2 plautuvëmis,"1,000",,469.59,469.59,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104069,Platforminës svarstyklës,"1,000",,462.58,462.58,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104070,Bulviø skutimo maðina,"1,000",,1471.85,1.471.85,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104071,Mësos malimo maðina,"1,000",,630.79,630.79,0,Kitas ilgalaikis materialusis turtas,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,10/9/2014,,,Laikomas perdavimui,,Kitas ilgalaikis materialusis turtas, Pirkimas,4/6/2016
104072,VÐÁ Ðiauliø reabilitacijos centro pastatas (Pramonës g.15A)techn.pr.,"1,000",,16470.69,16.470.69,0.29,Negyvenamieji pastatai,Investicijø ir miesto plëtros skyrius,Administracija,,Be nusidëvëjimo,"0,00",0,11/11/2014,,,Laikomas perdavimui,,Nebaigta statyba, Pirkimas,12/1/2015
104077,Geguþiø g. 35-67,"1,000",,18825.3,18.546.42,0,Gyvenamieji pastatai,Bûsto fondo poskyris,MIESTO TURTAS,,Tiesinis metais,"90,00",17.43,11/6/2014,11/9/2014,11/30/2104,Nuosavas,,Gyvenamieji pastatai (bûstas), Pirkimas,3/31/2016
104078,Eþero g. 12-52,"1,000",,16218.72,15.978.54,0,Gyvenamieji pastatai,Bûsto fondo poskyris,MIESTO TURTAS,,Tiesinis metais,"90,00",15.02,11/6/2014,11/6/2014,11/30/2104,Nuosavas,,Gyvenamieji pastatai (bûstas), Pirkimas,3/31/2016
104079,Dainø g. 70-5,"1,000",,17087.58,16.834.46,0,Gyvenamieji pastatai,Bûsto fondo poskyris,MIESTO TURTAS,,Tiesinis metais,"90,00",15.82,11/6/2014,11/6/2014,11/30/2104,Nuosavas,,Gyvenamieji pastatai (bûstas), Pirkimas,3/31/2016
104080,P. Cvirkos g. 65 A-2,"1,000",,20128.59,19.830.35,0,Gyvenamieji pastatai,Bûsto fondo poskyris,MIESTO TURTAS,,Tiesinis metais,"90,00",18.64,11/6/2014,11/6/2014,11/30/2104,Nuosavas,,Gyvenamieji pastatai (bûstas), Pirkimas,3/31/2016
104081,Tilþës g. 43-44,"1,000",,20997.45,20.686.41,0,Gyvenamieji pastatai,Bûsto fondo poskyris,MIESTO TURTAS,,Tiesinis metais,"90,00",19.44,11/7/2014,11/7/2014,11/30/2104,Nuosavas,,Gyvenamieji pastatai (bûstas), Pirkimas,3/31/2016
104082,Geguþiø g. 64-14,"1,000",,18535.68,18.261.12,0,Gyvenamieji pastatai,Bûsto fondo poskyris,MIESTO TURTAS,,Tiesinis metais,"90,00",17.16,11/7/2014,11/17/2014,11/30/2104,Nuosavas,,Gyvenamieji pastatai (bûstas), Pirkimas,3/31/2016
104083,Spindulio g. 12-23,"1,000",,19404.54,19.117.02,0,Gyvenamieji pastatai,Bûsto fondo poskyris,MIESTO TURTAS,,Tiesinis metais,"90,00",17.97,11/7/2014,11/26/2014,11/30/2104,Nuosavas,,Gyvenamieji pastatai (bûstas), Pirkimas,3/31/2016
104084,P. Lukðio g. 9-50,"1,000",,30410.1,30.016.00,0,Gyvenamieji pastatai,Bûsto fondo poskyris,MIESTO TURTAS,,Tiesinis metais,"90,00",28.15,11/21/2014,1/7/2015,1/31/2105,Nuosavas,,Gyvenamieji pastatai (bûstas), Pirkimas,3/31/2016
